server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_1,21:59:40,22:00:10,14372.29,1005.91,Possible DDoS
server_1,21:59:50,22:00:20,16500.52,111.67,Possible DDoS
server_1,22:00:00,22:00:30,16500.52,170.09,Possible DDoS
server_1,22:00:10,22:00:40,16500.52,170.09,Possible DDoS
server_1,22:00:20,22:00:50,7646.22,3374.51,Possible DDoS
server_1,22:00:30,22:01:00,919.4,3374.51,""
server_1,22:00:40,22:01:10,919.4,3374.51,""
server_1,22:00:50,22:01:20,9918.71,173.61,Possible DDoS
server_1,22:01:00,22:01:30,9918.71,4947.72,Network flood + Disk thrash suspected
server_1,22:01:10,22:01:40,9918.71,4947.72,Network flood + Disk thrash suspected
server_1,22:01:20,22:01:50,1066.28,4947.72,Disk thrash suspected
server_1,22:01:30,22:02:00,1066.28,8854.29,Disk thrash suspected
server_1,22:01:40,22:02:10,4028.02,8854.29,Network flood + Disk thrash suspected
server_1,22:01:50,22:02:20,4028.02,8854.29,Network flood + Disk thrash suspected
server_1,22:02:00,22:02:30,4028.02,981.95,Possible DDoS
server_1,22:02:10,22:02:40,520.38,3677.8,""
server_1,22:02:20,22:02:50,996.25,3677.8,""
server_1,22:02:30,22:03:00,996.25,3677.8,""
server_1,22:02:40,22:03:10,3771.27,1589.3,Possible DDoS
server_1,22:02:50,22:03:20,3771.27,6117.18,Network flood + Disk thrash suspected
server_1,22:03:00,22:03:30,3771.27,6117.18,Network flood + Disk thrash suspected
server_1,22:03:10,22:03:40,1378.26,6117.18,Disk thrash suspected
server_1,22:03:20,22:03:50,16658.42,1784.37,Possible DDoS
server_1,22:03:30,22:04:00,16658.42,1784.37,Possible DDoS
server_1,22:03:40,22:04:10,16658.42,1784.37,Possible DDoS
server_1,22:03:50,22:04:20,461.73,89.46,""
server_1,22:04:00,22:04:30,8931.93,7890.48,Network flood + Disk thrash suspected
server_1,22:04:10,22:04:40,8931.93,7890.48,Network flood + Disk thrash suspected
server_1,22:04:20,22:04:50,8931.93,7890.48,Network flood + Disk thrash suspected
server_1,22:04:30,22:05:00,1505.79,648.64,""
server_1,22:04:40,22:05:10,8653.67,7773.35,Network flood + Disk thrash suspected
server_1,22:04:50,22:05:20,8653.67,7773.35,Network flood + Disk thrash suspected
server_1,22:05:00,22:05:30,8653.67,8829.75,Network flood + Disk thrash suspected
server_1,22:05:10,22:05:40,1433.71,8829.75,Disk thrash suspected
server_1,22:05:20,22:05:50,1433.71,8829.75,Disk thrash suspected
server_1,22:05:30,22:06:00,1433.71,7630.29,Disk thrash suspected
server_1,22:05:40,22:06:10,18933.34,189.46,Possible DDoS
server_1,22:05:50,22:06:20,18933.34,9409.56,Network flood + Disk thrash suspected
server_1,22:06:00,22:06:30,18933.34,9409.56,Network flood + Disk thrash suspected
server_1,22:06:10,22:06:40,1921.28,9409.56,Disk thrash suspected
server_1,22:06:20,22:06:50,1335.13,9373.52,Disk thrash suspected
server_1,22:06:30,22:07:00,1335.13,1879.24,""
server_1,22:06:40,22:07:10,814.63,85.98,""
server_1,22:06:50,22:07:20,18901.66,54.02,Possible DDoS
server_1,22:07:00,22:07:30,18901.66,99.85,Possible DDoS
server_1,22:07:10,22:07:40,18901.66,6937.3,Network flood + Disk thrash suspected
server_1,22:07:20,22:07:50,940.33,6937.3,Disk thrash suspected
server_1,22:07:30,22:08:00,1928.46,6937.3,Disk thrash suspected
server_1,22:07:40,22:08:10,1928.46,6723.06,Disk thrash suspected
server_1,22:07:50,22:08:20,1928.46,6723.06,Disk thrash suspected
server_1,22:08:00,22:08:30,1676.45,6723.06,Disk thrash suspected
server_1,22:08:10,22:08:40,983.37,5869.31,Disk thrash suspected
server_1,22:08:20,22:08:50,983.37,5869.31,Disk thrash suspected
server_1,22:08:30,22:09:00,925.42,5763.51,Disk thrash suspected
server_1,22:08:40,22:09:10,853.02,5763.51,Disk thrash suspected
server_1,22:08:50,22:09:20,1420.74,1817.95,""
server_1,22:09:00,22:09:30,1420.74,6585.79,Disk thrash suspected
server_1,22:09:10,22:09:40,2241.38,6585.79,Disk thrash suspected
server_1,22:09:20,22:09:50,2241.38,6585.79,Disk thrash suspected
server_1,22:09:30,22:10:00,7733.26,1597.36,Possible DDoS
server_1,22:09:40,22:10:10,7733.26,185.81,Possible DDoS
server_1,22:09:50,22:10:20,7733.26,161.86,Possible DDoS
server_1,22:10:00,22:10:30,10281.42,141.28,Possible DDoS
server_1,22:10:10,22:10:40,10281.42,6694.75,Network flood + Disk thrash suspected
server_1,22:10:20,22:10:50,10281.42,6694.75,Network flood + Disk thrash suspected
server_1,22:10:30,22:11:00,1701.35,6694.75,Disk thrash suspected
server_1,22:10:40,22:11:10,17155.6,914.35,Possible DDoS
server_1,22:10:50,22:11:20,17155.6,6753.62,Network flood + Disk thrash suspected
server_1,22:11:00,22:11:30,17155.6,6753.62,Network flood + Disk thrash suspected
server_1,22:11:10,22:11:40,19533.1,6753.62,Network flood + Disk thrash suspected
server_1,22:11:20,22:11:50,19533.1,165.17,Possible DDoS
server_1,22:11:30,22:12:00,19533.1,9411.13,Network flood + Disk thrash suspected
server_1,22:11:40,22:12:10,9998.07,9411.13,Network flood + Disk thrash suspected
server_1,22:11:50,22:12:20,957.06,9411.13,Disk thrash suspected
server_1,22:12:00,22:12:30,9657.82,187.86,Possible DDoS
server_1,22:12:10,22:12:40,9657.82,4797.68,Possible DDoS
server_1,22:12:20,22:12:50,9657.82,5877.87,Network flood + Disk thrash suspected
server_1,22:12:30,22:13:00,902.06,5877.87,Disk thrash suspected
server_1,22:12:40,22:13:10,902.06,5877.87,Disk thrash suspected
server_1,22:12:50,22:13:20,3372.67,786.41,Possible DDoS
server_1,22:13:00,22:13:30,19681.16,786.41,Possible DDoS
server_1,22:13:10,22:13:40,19681.16,786.41,Possible DDoS
server_1,22:13:20,22:13:50,19681.16,75.0,Possible DDoS
server_1,22:13:30,22:14:00,589.52,71.99,""
server_1,22:13:40,22:14:10,799.91,71.99,""
server_1,22:13:50,22:14:20,820.8,4055.39,""
server_1,22:14:00,22:14:30,943.7,4055.39,""
server_1,22:14:10,22:14:40,1019.09,4055.39,""
server_1,22:14:20,22:14:50,7314.9,4240.19,Possible DDoS
server_1,22:14:30,22:15:00,7314.9,4240.19,Possible DDoS
server_1,22:14:40,22:15:10,7314.9,4240.19,Possible DDoS
server_1,22:14:50,22:15:20,2930.22,8123.96,Disk thrash suspected
server_1,22:15:00,22:15:30,18561.45,8123.96,Network flood + Disk thrash suspected
server_1,22:15:10,22:15:40,18561.45,8123.96,Network flood + Disk thrash suspected
server_1,22:15:20,22:15:50,18561.45,1645.94,Possible DDoS
server_1,22:15:30,22:16:00,5825.44,1645.94,Possible DDoS
server_1,22:15:40,22:16:10,4716.27,1645.94,Possible DDoS
server_1,22:15:50,22:16:20,4716.27,1595.35,Possible DDoS
server_1,22:16:00,22:16:30,12569.48,1595.35,Possible DDoS
server_1,22:16:10,22:16:40,12569.48,110.37,Possible DDoS
server_1,22:16:20,22:16:50,12569.48,7431.52,Network flood + Disk thrash suspected
server_1,22:16:30,22:17:00,690.24,7431.52,Disk thrash suspected
server_1,22:16:40,22:17:10,1021.94,9521.66,Disk thrash suspected
server_1,22:16:50,22:17:20,1021.94,9521.66,Disk thrash suspected
server_1,22:17:00,22:17:30,1021.94,9521.66,Disk thrash suspected
server_1,22:17:10,22:17:40,1021.12,114.98,""
server_1,22:17:20,22:17:50,2695.15,897.09,""
server_1,22:17:30,22:18:00,13931.72,897.09,Possible DDoS
server_1,22:17:40,22:18:10,13931.72,897.09,Possible DDoS
server_1,22:17:50,22:18:20,18337.13,93.9,Possible DDoS
server_1,22:18:00,22:18:30,18337.13,89.7,Possible DDoS
server_1,22:18:10,22:18:40,18337.13,130.9,Possible DDoS
server_1,22:18:20,22:18:50,16819.79,130.9,Possible DDoS
server_1,22:18:30,22:19:00,16819.79,130.9,Possible DDoS
server_1,22:18:40,22:19:10,919.44,128.03,""
server_1,22:18:50,22:19:20,919.44,128.03,""
server_1,22:19:00,22:19:30,900.25,128.03,""
server_1,22:19:10,22:19:40,4123.4,1766.76,Possible DDoS
server_1,22:19:20,22:19:50,4123.4,1766.76,Possible DDoS
server_1,22:19:30,22:20:00,4123.4,1766.76,Possible DDoS
server_1,22:19:40,22:20:10,685.49,147.09,""
server_1,22:19:50,22:20:20,608.91,147.09,""
server_1,22:20:00,22:20:30,638.74,85.36,""
server_1,22:20:10,22:20:40,2175.83,1516.0,""
server_1,22:20:20,22:20:50,2175.83,1516.0,""
server_1,22:20:30,22:21:00,17447.62,1516.0,Possible DDoS
server_1,22:20:40,22:21:10,17447.62,8425.5,Network flood + Disk thrash suspected
server_1,22:20:50,22:21:20,17447.62,8425.5,Network flood + Disk thrash suspected
server_1,22:21:00,22:21:30,14219.84,8425.5,Network flood + Disk thrash suspected
server_1,22:21:10,22:21:40,6637.83,7194.09,Network flood + Disk thrash suspected
server_1,22:21:20,22:21:50,6348.95,7194.09,Network flood + Disk thrash suspected
server_1,22:21:30,22:22:00,6549.59,7194.09,Network flood + Disk thrash suspected
server_1,22:21:40,22:22:10,6549.59,1041.97,Possible DDoS
server_1,22:21:50,22:22:20,6549.59,1041.97,Possible DDoS
server_1,22:22:00,22:22:30,1216.53,1041.97,""
server_1,22:22:10,22:22:40,992.54,187.05,""
server_1,22:22:20,22:22:50,6849.01,168.14,Possible DDoS
server_1,22:22:30,22:23:00,6849.01,168.14,Possible DDoS
server_1,22:22:40,22:23:10,6849.01,168.14,Possible DDoS
server_1,22:22:50,22:23:20,4557.95,1643.71,Possible DDoS
server_1,22:23:00,22:23:30,4557.95,1643.71,Possible DDoS
server_1,22:23:10,22:23:40,4557.95,1643.71,Possible DDoS
server_1,22:23:20,22:23:50,15668.63,118.44,Possible DDoS
server_1,22:23:30,22:24:00,15668.63,98.55,Possible DDoS
server_1,22:23:40,22:24:10,15668.63,98.55,Possible DDoS
server_1,22:23:50,22:24:20,7344.94,888.65,Possible DDoS
server_1,22:24:00,22:24:30,7344.94,9917.91,Network flood + Disk thrash suspected
server_1,22:24:10,22:24:40,3084.06,9917.91,Disk thrash suspected
server_1,22:24:20,22:24:50,9432.81,9917.91,Network flood + Disk thrash suspected
server_1,22:24:30,22:25:00,13166.39,147.22,Possible DDoS
server_1,22:24:40,22:25:10,13677.29,147.22,Possible DDoS
server_1,22:24:50,22:25:20,13677.29,130.2,Possible DDoS
server_1,22:25:00,22:25:30,13677.29,136.85,Possible DDoS
server_1,22:25:10,22:25:40,11498.51,136.85,Possible DDoS
server_1,22:25:20,22:25:50,1013.46,4183.27,""
server_1,22:25:30,22:26:00,959.13,4183.27,""
server_1,22:25:40,22:26:10,12729.98,4183.27,Possible DDoS
server_1,22:25:50,22:26:20,12729.98,1858.39,Possible DDoS
server_1,22:26:00,22:26:30,12729.98,1858.39,Possible DDoS
server_1,22:26:10,22:26:40,7513.89,1282.65,Possible DDoS
server_1,22:26:20,22:26:50,4770.93,1282.65,Possible DDoS
server_1,22:26:30,22:27:00,800.89,60.67,""
server_1,22:26:40,22:27:10,800.89,135.52,""
server_1,22:26:50,22:27:20,1002.84,6916.78,Disk thrash suspected
server_1,22:27:00,22:27:30,1002.84,6916.78,Disk thrash suspected
server_1,22:27:10,22:27:40,1002.84,6916.78,Disk thrash suspected
server_1,22:27:20,22:27:50,921.57,112.44,""
server_1,22:27:30,22:28:00,921.57,6626.2,Disk thrash suspected
server_1,22:27:40,22:28:10,641.24,6626.2,Disk thrash suspected
server_1,22:27:50,22:28:20,895.59,6626.2,Disk thrash suspected
server_1,22:28:00,22:28:30,895.59,9702.61,Disk thrash suspected
server_1,22:28:10,22:28:40,895.59,9702.61,Disk thrash suspected
server_1,22:28:20,22:28:50,898.55,9702.61,Disk thrash suspected
server_1,22:28:30,22:29:00,898.55,113.36,""
server_1,22:28:40,22:29:10,2582.76,1199.16,""
server_1,22:28:50,22:29:20,2582.76,1199.16,""
server_1,22:29:00,22:29:30,3048.02,1580.38,""
server_1,22:29:10,22:29:40,3048.02,1580.38,""
server_1,22:29:20,22:29:50,3048.02,9052.78,Disk thrash suspected
server_1,22:29:30,22:30:00,857.61,9052.78,Disk thrash suspected
server_1,22:29:40,22:30:10,16911.87,9052.78,Network flood + Disk thrash suspected
server_1,22:29:50,22:30:20,16911.87,630.17,Possible DDoS
server_1,22:30:00,22:30:30,16911.87,630.17,Possible DDoS
server_1,22:30:10,22:30:40,1037.58,118.27,""
server_1,22:30:20,22:30:50,19068.18,99.0,Possible DDoS
server_1,22:30:30,22:31:00,19068.18,1844.78,Possible DDoS
server_1,22:30:40,22:31:10,19068.18,1844.78,Possible DDoS
server_1,22:30:50,22:31:20,16856.65,3370.97,Possible DDoS
server_1,22:31:00,22:31:30,16856.65,5297.12,Network flood + Disk thrash suspected
server_1,22:31:10,22:31:40,11430.38,5297.12,Network flood + Disk thrash suspected
server_1,22:31:20,22:31:50,11430.38,5297.12,Network flood + Disk thrash suspected
server_1,22:31:30,22:32:00,11430.38,1737.43,Possible DDoS
server_1,22:31:40,22:32:10,2549.21,1737.43,""
server_1,22:31:50,22:32:20,1229.81,9291.37,Disk thrash suspected
server_1,22:32:00,22:32:30,1229.81,9291.37,Disk thrash suspected
server_1,22:32:10,22:32:40,13569.03,9291.37,Network flood + Disk thrash suspected
server_1,22:32:20,22:32:50,13569.03,134.18,Possible DDoS
server_1,22:32:30,22:33:00,13569.03,134.18,Possible DDoS
server_1,22:32:40,22:33:10,11378.24,134.18,Possible DDoS
server_1,22:32:50,22:33:20,11378.24,152.4,Possible DDoS
server_1,22:33:00,22:33:30,1002.68,152.4,""
server_1,22:33:10,22:33:40,1002.68,152.4,""
server_1,22:33:20,22:33:50,922.8,128.65,""
server_1,22:33:30,22:34:00,470.85,128.65,""
server_1,22:33:40,22:34:10,1006.3,117.21,""
server_1,22:33:50,22:34:20,1006.3,117.21,""
server_1,22:34:00,22:34:30,1006.3,117.21,""
server_1,22:34:10,22:34:40,1999.2,1255.0,""
server_1,22:34:20,22:34:50,1999.2,1255.0,""
server_1,22:34:30,22:35:00,17697.14,1255.0,Possible DDoS
server_1,22:34:40,22:35:10,17697.14,155.38,Possible DDoS
server_1,22:34:50,22:35:20,17697.14,155.38,Possible DDoS
server_1,22:35:00,22:35:30,1063.47,106.67,""
server_1,22:35:10,22:35:40,1063.47,106.67,""
server_1,22:35:20,22:35:50,1063.47,111.49,""
server_1,22:35:30,22:36:00,9541.15,8505.35,Network flood + Disk thrash suspected
server_1,22:35:40,22:36:10,9541.15,8505.35,Network flood + Disk thrash suspected
server_1,22:35:50,22:36:20,9541.15,8505.35,Network flood + Disk thrash suspected
server_1,22:36:00,22:36:30,875.61,116.62,""
server_1,22:36:10,22:36:40,19959.86,142.03,Possible DDoS
server_1,22:36:20,22:36:50,19959.86,988.41,Possible DDoS
server_1,22:36:30,22:37:00,19959.86,988.41,Possible DDoS
server_1,22:36:40,22:37:10,7994.08,988.41,Possible DDoS
server_1,22:36:50,22:37:20,7994.08,117.45,Possible DDoS
server_1,22:37:00,22:37:30,7994.08,1431.86,Possible DDoS
server_1,22:37:10,22:37:40,1127.09,4876.71,Disk thrash suspected
server_1,22:37:20,22:37:50,1127.09,4876.71,Disk thrash suspected
server_1,22:37:30,22:38:00,1277.48,4876.71,Disk thrash suspected
server_1,22:37:40,22:38:10,11857.84,1140.95,Possible DDoS
server_1,22:37:50,22:38:20,11857.84,1140.95,Possible DDoS
server_1,22:38:00,22:38:30,11857.84,3825.92,Possible DDoS
server_1,22:38:10,22:38:40,2044.0,3825.92,""
server_1,22:38:20,22:38:50,10144.45,3825.92,Possible DDoS
server_1,22:38:30,22:39:00,10144.45,650.59,Possible DDoS
server_1,22:38:40,22:39:10,10144.45,92.35,Possible DDoS
server_1,22:38:50,22:39:20,938.48,213.7,""
server_1,22:39:00,22:39:30,923.78,9392.04,Disk thrash suspected
server_1,22:39:10,22:39:40,990.34,9392.04,Disk thrash suspected
server_1,22:39:20,22:39:50,1599.07,9392.04,Disk thrash suspected
server_1,22:39:30,22:40:00,1599.07,1829.44,""
server_1,22:39:40,22:40:10,4423.89,1829.44,Possible DDoS
server_1,22:39:50,22:40:20,10346.31,1717.01,Possible DDoS
server_1,22:40:00,22:40:30,10346.31,1717.01,Possible DDoS
server_1,22:40:10,22:40:40,10346.31,111.39,Possible DDoS
server_1,22:40:20,22:40:50,1008.29,1943.53,""
server_1,22:40:30,22:41:00,8480.1,1943.53,Possible DDoS
server_1,22:40:40,22:41:10,8480.1,1943.53,Possible DDoS
server_1,22:40:50,22:41:20,8480.1,153.52,Possible DDoS
server_1,22:41:00,22:41:30,6712.39,137.14,Possible DDoS
server_1,22:41:10,22:41:40,3302.94,782.24,Possible DDoS
server_1,22:41:20,22:41:50,3302.94,782.24,Possible DDoS
server_1,22:41:30,22:42:00,3302.94,782.24,Possible DDoS
server_1,22:41:40,22:42:10,1027.12,7874.51,Disk thrash suspected
server_1,22:41:50,22:42:20,6861.98,7874.51,Network flood + Disk thrash suspected
server_1,22:42:00,22:42:30,6861.98,7874.51,Network flood + Disk thrash suspected
server_1,22:42:10,22:42:40,16401.98,156.47,Possible DDoS
server_1,22:42:20,22:42:50,16401.98,156.47,Possible DDoS
server_1,22:42:30,22:43:00,16401.98,885.71,Possible DDoS
server_1,22:42:40,22:43:10,3992.69,885.71,Possible DDoS
server_1,22:42:50,22:43:20,7203.78,4688.16,Possible DDoS
server_1,22:43:00,22:43:30,15705.87,4688.16,Possible DDoS
server_1,22:43:10,22:43:40,15705.87,4688.16,Possible DDoS
server_1,22:43:20,22:43:50,15705.87,9386.36,Network flood + Disk thrash suspected
server_1,22:43:30,22:44:00,4177.89,9386.36,Network flood + Disk thrash suspected
server_1,22:43:40,22:44:10,4893.12,9386.36,Network flood + Disk thrash suspected
server_1,22:43:50,22:44:20,4893.12,1729.85,Possible DDoS
server_1,22:44:00,22:44:30,4893.12,4074.92,Possible DDoS
server_1,22:44:10,22:44:40,1015.57,4074.92,""
server_1,22:44:20,22:44:50,864.95,4074.92,""
server_1,22:44:30,22:45:00,1000.56,3894.84,""
server_1,22:44:40,22:45:10,1000.56,4446.0,""
server_1,22:44:50,22:45:20,1000.56,4446.0,""
server_1,22:45:00,22:45:30,969.86,4446.0,""
server_1,22:45:10,22:45:40,7134.17,168.99,Possible DDoS
server_1,22:45:20,22:45:50,7134.17,597.17,Possible DDoS
server_1,22:45:30,22:46:00,19498.9,1933.03,Possible DDoS
server_1,22:45:40,22:46:10,19498.9,1933.03,Possible DDoS
server_1,22:45:50,22:46:20,19498.9,1933.03,Possible DDoS
server_1,22:46:00,22:46:30,1001.21,93.83,""
server_1,22:46:10,22:46:40,3959.45,722.99,Possible DDoS
server_1,22:46:20,22:46:50,3959.45,5425.72,Network flood + Disk thrash suspected
server_1,22:46:30,22:47:00,3959.45,5425.72,Network flood + Disk thrash suspected
server_1,22:46:40,22:47:10,916.97,5425.72,Disk thrash suspected
server_1,22:46:50,22:47:20,649.29,93.51,""
server_1,22:47:00,22:47:30,3765.45,1192.44,Possible DDoS
server_1,22:47:10,22:47:40,4946.3,1963.31,Possible DDoS
server_1,22:47:20,22:47:50,4946.3,8299.01,Network flood + Disk thrash suspected
server_1,22:47:30,22:48:00,4946.3,8299.01,Network flood + Disk thrash suspected
server_1,22:47:40,22:48:10,1173.48,8299.01,Disk thrash suspected
server_1,22:47:50,22:48:20,1173.48,9719.75,Disk thrash suspected
server_1,22:48:00,22:48:30,18848.69,9719.75,Network flood + Disk thrash suspected
server_1,22:48:10,22:48:40,18848.69,9719.75,Network flood + Disk thrash suspected
server_1,22:48:20,22:48:50,18848.69,6019.05,Network flood + Disk thrash suspected
server_1,22:48:30,22:49:00,16010.55,6019.05,Network flood + Disk thrash suspected
server_1,22:48:40,22:49:10,1512.88,6019.05,Disk thrash suspected
server_1,22:48:50,22:49:20,9566.86,4903.47,Network flood + Disk thrash suspected
server_1,22:49:00,22:49:30,9566.86,4903.47,Network flood + Disk thrash suspected
server_1,22:49:10,22:49:40,9566.86,4903.47,Network flood + Disk thrash suspected
server_1,22:49:20,22:49:50,9192.87,96.32,Possible DDoS
server_1,22:49:30,22:50:00,15235.09,186.82,Possible DDoS
server_1,22:49:40,22:50:10,15235.09,186.82,Possible DDoS
server_1,22:49:50,22:50:20,15235.09,1957.32,Possible DDoS
server_1,22:50:00,22:50:30,1817.46,8627.47,Disk thrash suspected
server_1,22:50:10,22:50:40,1817.46,8627.47,Disk thrash suspected
server_1,22:50:20,22:50:50,6397.73,8627.47,Network flood + Disk thrash suspected
server_1,22:50:30,22:51:00,6397.73,754.26,Possible DDoS
server_1,22:50:40,22:51:10,6397.73,901.92,Possible DDoS
server_1,22:50:50,22:51:20,5545.71,901.92,Possible DDoS
server_1,22:51:00,22:51:30,5545.71,901.92,Possible DDoS
server_1,22:51:10,22:51:40,5545.71,147.02,Possible DDoS
server_1,22:51:20,22:51:50,2923.56,1348.72,""
server_1,22:51:30,22:52:00,4215.85,1348.72,Possible DDoS
server_1,22:51:40,22:52:10,4215.85,1348.72,Possible DDoS
server_1,22:51:50,22:52:20,4215.85,1237.09,Possible DDoS
server_1,22:52:00,22:52:30,3730.5,1076.27,Possible DDoS
server_1,22:52:10,22:52:40,19408.9,5360.92,Network flood + Disk thrash suspected
server_1,22:52:20,22:52:50,19408.9,5360.92,Network flood + Disk thrash suspected
server_1,22:52:30,22:53:00,19408.9,6764.01,Network flood + Disk thrash suspected
server_2,20:52:40,20:53:10,651.32,92.58,""
server_2,20:52:50,20:53:20,651.32,165.37,""
server_2,20:53:00,20:53:30,651.32,165.37,""
server_2,20:53:10,20:53:40,4836.73,5397.99,Network flood + Disk thrash suspected
server_2,20:53:20,20:53:50,12536.78,5397.99,Network flood + Disk thrash suspected
server_2,20:53:30,20:54:00,12536.78,5397.99,Network flood + Disk thrash suspected
server_2,20:53:40,20:54:10,12536.78,9633.95,Network flood + Disk thrash suspected
server_2,20:53:50,20:54:20,847.97,9633.95,Disk thrash suspected
server_2,20:54:00,20:54:30,442.36,9633.95,Disk thrash suspected
server_2,20:54:10,20:54:40,848.64,82.36,""
server_2,20:54:20,20:54:50,4169.62,3995.37,Possible DDoS
