ts,server_id,net_in,net_out
20:56:05,server_4,1133.08,1093.98
20:56:05,server_3,181.36,194.82
20:56:05,server_2,1013.97,1486.8
20:56:05,server_1,112.36,113.87
20:56:05,server_9,946.64,477.44
20:56:10,server_13,12667.31,11378.14
20:56:10,server_14,2085.19,2359.55
20:56:10,server_15,593.94,695.82
20:56:10,server_12,508.29,351.34
20:56:10,server_17,2952.65,2597.15
20:56:10,server_18,3912.12,3516.94
20:56:10,server_19,3456.63,4008.72
20:56:10,server_16,580.89,851.11
20:56:10,server_11,12442.07,14394.18
20:56:10,server_20,542.19,478.85
20:56:10,server_9,8837.62,9040.05
20:56:10,server_1,404.96,541.46
20:56:10,server_2,144.73,169.81
20:56:10,server_3,426.26,602.35
20:56:10,server_4,4461.16,3663.36
20:56:10,server_10,406.06,360.84
20:56:10,server_6,4178.35,4704.27
20:56:10,server_7,877.39,863.32
20:56:10,server_8,272.44,238.59
20:56:10,server_5,801.31,805.67
20:56:15,server_19,423.24,553.2
20:56:15,server_18,390.01,275.98
20:56:15,server_17,849.91,1251.27
20:56:15,server_16,545.94,298.61
20:56:15,server_15,14957.15,15971.89
20:56:15,server_14,670.68,705.35
20:56:15,server_13,910.3,1354.41
20:56:15,server_12,375.01,330.43
20:56:15,server_11,8137.48,6685.09
20:56:15,server_20,1015.57,1217.55
20:56:15,server_9,246.38,326.4
20:56:15,server_1,1304.04,1367.75
20:56:15,server_2,0.0,0.0
20:56:15,server_3,6946.62,5980.26
20:56:15,server_4,7343.5,7741.19
20:56:15,server_10,15144.85,15212.62
20:56:15,server_6,612.04,857.93
20:56:15,server_7,571.49,812.1
20:56:15,server_8,16819.25,14854.11
20:56:15,server_5,310.31,409.56
20:56:20,server_11,451.1,503.54
20:56:20,server_19,246.13,157.69
20:56:20,server_18,238.05,213.91
20:56:20,server_17,482.5,447.27
20:56:20,server_16,3997.38,4642.37
20:56:20,server_15,231.04,314.5
20:56:20,server_14,19927.91,19258.45
20:56:20,server_13,179.95,145.22
20:56:20,server_12,863.04,503.01
20:56:20,server_20,912.47,667.06
20:56:20,server_10,1228.79,1319.21
20:56:20,server_8,133.69,189.91
20:56:20,server_9,927.58,690.35
20:56:20,server_1,4.57,2.48
20:56:20,server_2,617.16,496.35
20:56:20,server_3,519.48,382.32
20:56:20,server_5,75.01,44.02
20:56:20,server_6,682.75,988.06
20:56:20,server_7,614.21,337.51
20:56:20,server_4,194.43,174.55
20:56:25,server_20,307.92,431.03
20:56:25,server_11,62.82,41.97
20:56:25,server_18,66.06,41.0
20:56:25,server_17,9540.05,8614.52
20:56:25,server_16,45.43,65.4
20:56:25,server_15,20.99,22.89
20:56:25,server_14,693.68,996.84
20:56:25,server_13,412.78,236.81
20:56:25,server_12,501.86,259.0
20:56:25,server_19,168.72,150.68
20:56:25,server_10,19495.29,18190.36
20:56:25,server_8,1002.18,1152.36
20:56:25,server_1,594.26,450.34
20:56:25,server_2,687.34,611.37
20:56:25,server_3,15278.9,12978.22
20:56:25,server_9,886.59,740.59
20:56:25,server_5,572.91,783.24
20:56:25,server_6,273.24,221.07
20:56:25,server_7,282.98,206.77
20:56:25,server_4,311.08,256.52
20:56:30,server_12,143.47,72.22
20:56:30,server_19,772.75,717.22
20:56:30,server_18,108.38,70.34
20:56:30,server_17,42.97,44.93
20:56:30,server_16,876.43,598.16
20:56:30,server_15,493.48,367.1
20:56:30,server_14,254.78,251.23
20:56:30,server_13,934.42,1057.07
20:56:30,server_11,953.7,774.2
20:56:30,server_20,127.98,132.26
20:56:30,server_9,593.53,539.51
20:56:30,server_1,455.47,643.56
20:56:30,server_2,285.16,282.72
20:56:30,server_3,465.27,560.44
20:56:30,server_4,987.92,1229.82
20:56:30,server_10,962.77,769.73
20:56:30,server_6,2470.78,2505.41
20:56:30,server_7,3437.65,3764.56
20:56:30,server_8,18260.02,15818.89
20:56:30,server_5,974.98,1150.47
20:56:35,server_11,830.77,965.21
20:56:35,server_19,688.27,827.99
20:56:35,server_18,232.1,195.44
20:56:35,server_17,518.06,549.65
20:56:35,server_16,7823.56,7057.86
20:56:35,server_15,961.59,1332.89
20:56:35,server_14,690.44,707.48
20:56:35,server_13,17429.75,15533.33
20:56:35,server_12,330.27,380.44
20:56:35,server_20,135.15,154.3
20:56:35,server_10,518.48,486.99
20:56:35,server_8,10287.69,8319.31
20:56:35,server_7,82.32,98.69
20:56:35,server_6,860.13,627.56
20:56:35,server_5,293.38,344.96
20:56:35,server_4,610.19,513.03
20:56:35,server_3,18.81,25.39
20:56:35,server_2,551.39,438.13
20:56:35,server_1,323.36,472.23
20:56:35,server_9,989.95,1404.7
20:56:40,server_13,8362.0,9143.0
20:56:40,server_14,822.6,662.14
20:56:40,server_16,954.04,1096.64
20:56:40,server_12,930.61,1032.01
20:56:40,server_18,600.33,500.51
20:56:40,server_19,17689.46,16338.9
20:56:40,server_20,467.5,256.28
20:56:40,server_17,6314.93,6445.64
20:56:40,server_11,523.57,525.32
20:56:40,server_15,155.41,112.67
20:56:40,server_9,656.02,350.38
20:56:40,server_2,498.86,353.38
20:56:40,server_3,8792.33,7209.39
20:56:40,server_4,597.27,422.91
20:56:40,server_5,193.96,115.2
20:56:40,server_1,422.67,568.61
20:56:40,server_6,904.99,1312.59
20:56:40,server_7,230.62,254.97
20:56:40,server_8,17630.92,16700.87
20:56:40,server_10,4650.68,4450.41
20:56:45,server_12,209.71,171.28
20:56:45,server_20,871.24,642.43
20:56:45,server_19,2478.47,2728.21
20:56:45,server_18,3905.65,4673.1
20:56:45,server_17,406.84,398.83
20:56:45,server_16,4808.06,4916.01
20:56:45,server_15,16523.47,15427.73
20:56:45,server_14,778.0,666.6
20:56:45,server_13,422.18,567.42
20:56:45,server_11,965.18,948.99
20:56:45,server_10,523.38,499.06
20:56:45,server_9,270.44,151.03
20:56:45,server_2,263.2,385.34
20:56:45,server_3,599.31,574.39
20:56:45,server_4,414.84,258.29
20:56:45,server_1,18514.92,19585.83
20:56:45,server_6,899.09,579.52
20:56:45,server_7,304.01,321.15
20:56:45,server_8,649.97,407.3
20:56:45,server_5,710.16,642.82
20:56:50,server_12,19669.75,23192.16
20:56:50,server_19,48.87,66.84
20:56:50,server_18,937.51,1092.08
20:56:50,server_17,920.47,1267.28
20:56:50,server_16,197.65,116.55
20:56:50,server_15,129.11,93.7
20:56:50,server_14,947.89,672.1
20:56:50,server_13,919.78,772.93
20:56:50,server_11,19.51,17.99
20:56:50,server_20,684.9,673.4
20:56:50,server_9,469.59,572.69
20:56:50,server_1,19872.69,16926.3
20:56:50,server_2,558.19,756.7
20:56:50,server_3,632.38,915.31
20:56:50,server_4,621.86,448.27
20:56:50,server_10,480.45,566.77
20:56:50,server_6,170.06,118.82
20:56:50,server_7,847.93,580.65
20:56:50,server_8,162.66,141.85
20:56:50,server_5,3441.97,3483.22
20:56:55,server_12,1642.3,1323.37
20:56:55,server_19,899.53,1016.74
20:56:55,server_18,158.49,109.64
20:56:55,server_17,62.6,81.43
20:56:55,server_16,667.31,706.18
20:56:55,server_15,147.51,193.36
20:56:55,server_14,900.78,1137.72
20:56:55,server_13,664.77,843.4
20:56:55,server_11,233.1,290.37
20:56:55,server_20,8203.58,6739.86
20:56:55,server_9,835.25,613.14
20:56:55,server_1,1020.12,1228.51
20:56:55,server_2,660.92,522.98
20:56:55,server_3,931.3,1336.49
20:56:55,server_4,976.0,1099.92
20:56:55,server_10,275.85,296.48
20:56:55,server_6,260.02,287.2
20:56:55,server_7,4499.62,4451.4
20:56:55,server_8,265.82,242.63
20:56:55,server_5,891.62,827.86
20:57:00,server_11,53.61,57.66
20:57:00,server_19,252.98,308.56
20:57:00,server_18,955.46,1424.16
20:57:00,server_17,587.86,666.0
20:57:00,server_16,501.18,677.88
20:57:00,server_15,3021.72,3112.73
20:57:00,server_14,167.95,161.44
20:57:00,server_13,235.83,150.39
20:57:00,server_12,943.9,918.4
20:57:00,server_20,2176.97,2171.42
20:57:00,server_10,570.85,499.11
20:57:00,server_8,187.72,230.23
20:57:00,server_7,1574.76,1305.99
20:57:00,server_6,839.3,1132.16
20:57:00,server_5,7921.08,9152.1
20:57:00,server_4,2387.42,2421.49
20:57:00,server_3,250.9,304.73
20:57:00,server_2,424.3,397.51
20:57:00,server_1,64.89,79.79
20:57:00,server_9,9671.79,9604.25
20:57:05,server_13,0.0,0.0
20:57:05,server_14,2487.34,2231.91
20:57:05,server_15,811.26,522.52
20:57:05,server_12,934.85,769.27
20:57:05,server_17,324.72,175.19
20:57:05,server_18,192.21,264.31
20:57:05,server_19,12911.7,12335.46
20:57:05,server_16,182.02,191.78
20:57:05,server_11,895.38,1037.03
20:57:05,server_20,111.07,86.06
20:57:05,server_9,872.24,954.03
20:57:05,server_1,571.75,600.54
20:57:05,server_2,1119.15,1443.13
20:57:05,server_3,231.39,232.7
20:57:05,server_4,790.77,791.35
20:57:05,server_10,606.65,671.68
20:57:05,server_6,189.59,220.33
20:57:05,server_7,399.99,420.48
20:57:05,server_8,19179.96,15519.4
20:57:05,server_5,0.0,0.0
20:57:10,server_19,471.46,439.37
20:57:10,server_18,322.92,235.81
20:57:10,server_17,697.97,701.08
20:57:10,server_16,688.88,676.65
20:57:10,server_15,9650.51,9328.73
20:57:10,server_14,970.91,1162.73
20:57:10,server_13,606.17,853.42
20:57:10,server_12,94.52,112.23
20:57:10,server_11,13167.38,11467.5
20:57:10,server_20,2.47,2.25
20:57:10,server_9,799.94,735.2
20:57:10,server_1,404.86,461.49
20:57:10,server_2,11638.55,13809.68
20:57:10,server_3,588.23,331.46
20:57:10,server_4,412.94,431.07
20:57:10,server_10,55.74,63.37
20:57:10,server_6,4921.67,4898.87
20:57:10,server_7,300.38,271.22
20:57:10,server_8,814.37,916.4
20:57:10,server_5,816.58,641.14
20:57:15,server_11,50.43,58.2
20:57:15,server_19,906.32,954.25
20:57:15,server_18,690.07,678.76
20:57:15,server_17,199.96,261.77
20:57:15,server_16,890.7,618.38
20:57:15,server_15,794.59,875.89
20:57:15,server_14,2200.66,2205.45
20:57:15,server_13,59.53,85.23
20:57:15,server_12,153.11,145.41
20:57:15,server_20,789.72,1000.89
20:57:15,server_10,268.25,183.64
20:57:15,server_8,208.93,298.38
20:57:15,server_9,300.54,321.25
20:57:15,server_1,247.65,223.55
20:57:15,server_2,894.97,653.5
20:57:15,server_3,225.65,165.66
20:57:15,server_5,186.67,277.1
20:57:15,server_6,408.08,318.21
20:57:15,server_7,3156.09,3226.95
20:57:15,server_4,639.54,700.91
20:57:20,server_20,15835.24,17106.75
20:57:20,server_11,1455.82,1412.68
20:57:20,server_18,357.89,505.24
20:57:20,server_17,389.0,242.6
20:57:20,server_16,560.67,788.8
20:57:20,server_15,994.73,713.94
20:57:20,server_14,940.31,494.17
20:57:20,server_13,1476.05,1241.4
20:57:20,server_12,904.49,1138.02
20:57:20,server_19,25.75,27.18
20:57:20,server_10,4332.77,4106.36
20:57:20,server_8,4278.72,5129.95
20:57:20,server_1,526.66,728.6
20:57:20,server_2,129.46,186.5
20:57:20,server_3,137.43,116.61
20:57:20,server_9,4508.91,3924.75
20:57:20,server_5,643.0,757.9
20:57:20,server_6,540.35,322.54
20:57:20,server_7,291.74,420.96
20:57:20,server_4,407.98,432.12
20:57:25,server_13,191.46,176.64
20:57:25,server_20,170.36,192.7
20:57:25,server_19,138.67,179.17
20:57:25,server_18,1007.82,882.31
20:57:25,server_17,960.44,1102.36
20:57:25,server_16,261.46,358.76
20:57:25,server_15,277.62,269.84
20:57:25,server_14,794.38,753.5
20:57:25,server_12,187.32,205.1
20:57:25,server_11,386.79,295.5
20:57:25,server_1,1512.99,1245.36
20:57:25,server_9,203.64,300.47
20:57:25,server_8,0.0,0.0
20:57:25,server_7,16538.76,18759.02
20:57:25,server_6,3842.02,3405.13
20:57:25,server_5,464.9,331.57
20:57:25,server_4,1024.88,1354.32
20:57:25,server_3,663.23,388.04
20:57:25,server_2,1060.98,1043.36
20:57:25,server_10,2108.56,1821.12
20:57:30,server_13,530.2,617.81
20:57:30,server_14,439.9,309.78
20:57:30,server_15,158.4,154.59
20:57:30,server_16,324.9,346.3
20:57:30,server_12,874.86,832.79
20:57:30,server_18,973.74,894.7
20:57:30,server_19,990.52,900.56
20:57:30,server_20,12.29,16.67
20:57:30,server_17,15.35,8.87
20:57:30,server_11,387.69,233.4
20:57:30,server_1,1.42,1.79
20:57:30,server_9,416.29,244.78
20:57:30,server_8,859.44,806.1
20:57:30,server_7,935.02,588.2
20:57:30,server_6,14186.83,12768.79
20:57:30,server_5,234.7,157.81
20:57:30,server_4,296.54,170.22
20:57:30,server_3,996.84,1331.36
20:57:30,server_2,1008.12,707.68
20:57:30,server_10,109.86,63.65
20:57:35,server_13,165.28,161.82
20:57:35,server_14,18141.84,19956.24
20:57:35,server_15,168.24,100.2
20:57:35,server_16,713.11,404.16
20:57:35,server_20,90.88,130.96
20:57:35,server_18,17335.29,16057.45
20:57:35,server_19,686.3,378.94
20:57:35,server_12,540.07,364.62
20:57:35,server_17,111.25,150.68
20:57:35,server_11,211.02,131.86
20:57:35,server_10,447.2,333.68
20:57:35,server_9,1028.47,1526.8
20:57:35,server_8,352.0,469.78
20:57:35,server_7,911.25,949.28
20:57:35,server_6,105.72,98.91
20:57:35,server_5,3347.86,3426.62
20:57:35,server_4,798.17,627.32
20:57:35,server_3,81.06,91.62
20:57:35,server_2,181.99,182.61
20:57:35,server_1,313.53,285.46
20:57:40,server_13,650.82,742.38
20:57:40,server_14,983.89,783.34
20:57:40,server_15,915.3,948.56
20:57:40,server_16,124.06,64.97
20:57:40,server_20,382.44,488.17
20:57:40,server_18,606.99,515.19
20:57:40,server_19,865.57,724.59
20:57:40,server_12,992.55,805.79
20:57:40,server_17,934.22,1143.45
20:57:40,server_11,37.39,27.06
20:57:40,server_10,505.95,597.61
20:57:40,server_9,1018.33,668.33
20:57:40,server_2,308.18,173.95
20:57:40,server_3,479.38,637.84
20:57:40,server_4,266.68,285.01
20:57:40,server_1,542.36,574.12
20:57:40,server_6,193.25,170.56
20:57:40,server_7,57.08,78.85
20:57:40,server_8,383.41,519.92
20:57:40,server_5,203.43,254.66
20:57:45,server_12,912.49,900.18
20:57:45,server_19,430.26,254.4
20:57:45,server_18,940.13,1402.32
20:57:45,server_17,4303.64,4975.09
20:57:45,server_16,964.22,1293.14
20:57:45,server_15,377.45,426.83
20:57:45,server_14,421.76,517.31
20:57:45,server_13,179.2,109.99
20:57:45,server_11,858.37,861.56
20:57:45,server_20,142.49,187.41
20:57:45,server_9,4435.61,4960.01
20:57:45,server_1,17038.3,20031.43
20:57:45,server_2,831.15,521.81
20:57:45,server_3,1273.81,1237.78
20:57:45,server_4,442.76,542.4
20:57:45,server_10,336.44,447.65
20:57:45,server_6,197.12,251.75
20:57:45,server_7,159.36,229.8
20:57:45,server_8,16287.75,13981.29
20:57:45,server_5,106.0,81.77
20:57:50,server_12,469.19,520.71
20:57:50,server_19,617.5,451.59
20:57:50,server_18,9359.28,8931.75
20:57:50,server_17,78.99,74.15
20:57:50,server_16,236.24,291.54
20:57:50,server_15,4877.31,5378.99
20:57:50,server_14,0.0,0.0
20:57:50,server_13,84.9,66.29
20:57:50,server_11,225.16,137.05
20:57:50,server_20,158.75,179.96
20:57:50,server_9,811.7,703.43
20:57:50,server_1,752.55,866.38
20:57:50,server_2,994.75,990.01
20:57:50,server_3,2537.71,2040.85
20:57:50,server_4,1019.09,961.88
20:57:50,server_10,737.33,1021.02
20:57:50,server_6,7576.77,8965.29
20:57:50,server_7,433.74,346.7
20:57:50,server_8,41.7,43.35
20:57:50,server_5,619.7,825.86
20:57:55,server_11,652.08,754.87
20:57:55,server_19,949.98,1268.31
20:57:55,server_18,18180.3,15295.45
20:57:55,server_17,485.71,355.88
20:57:55,server_16,848.2,1212.83
20:57:55,server_15,97.09,143.44
20:57:55,server_14,18839.25,15596.52
20:57:55,server_13,72.19,74.41
20:57:55,server_12,2454.07,2244.75
20:57:55,server_20,13245.75,12742.39
20:57:55,server_10,997.19,815.02
20:57:55,server_8,15247.63,16893.83
20:57:55,server_7,405.01,478.83
20:57:55,server_6,1447.61,1567.72
20:57:55,server_5,558.51,395.32
20:57:55,server_4,1877.71,1714.16
20:57:55,server_3,390.96,375.57
20:57:55,server_2,408.37,476.11
20:57:55,server_1,137.26,84.06
20:57:55,server_9,713.14,990.99
20:58:00,server_13,448.87,516.19
20:58:00,server_14,997.26,640.76
20:58:00,server_15,579.94,842.35
20:58:00,server_12,938.59,615.74
20:58:00,server_17,693.04,778.59
20:58:00,server_18,179.22,207.8
20:58:00,server_19,552.03,492.91
20:58:00,server_16,410.01,211.49
20:58:00,server_11,448.49,492.09
20:58:00,server_20,990.04,1108.1
20:58:00,server_9,850.37,774.93
20:58:00,server_1,372.76,197.55
20:58:00,server_2,3269.15,3509.41
20:58:00,server_3,376.88,508.77
20:58:00,server_4,1125.6,1432.31
20:58:00,server_10,3707.45,3845.28
20:58:00,server_6,54.56,81.13
20:58:00,server_7,11293.59,10902.02
20:58:00,server_8,702.04,607.78
20:58:00,server_5,209.18,153.04
20:58:05,server_19,44.78,48.19
20:58:05,server_18,17402.36,17182.84
20:58:05,server_17,213.81,187.39
20:58:05,server_16,3797.22,4407.79
20:58:05,server_15,1944.73,2278.0
20:58:05,server_14,504.59,661.08
20:58:05,server_13,1596.35,1851.36
20:58:05,server_12,777.64,1120.77
20:58:05,server_11,680.26,1009.5
20:58:05,server_20,938.69,673.39
20:58:05,server_9,958.79,483.82
20:58:05,server_1,9490.78,11300.1
20:58:05,server_2,895.59,1243.06
20:58:05,server_3,630.4,862.04
20:58:05,server_4,150.77,78.94
20:58:05,server_10,473.06,267.72
20:58:05,server_6,940.19,932.03
20:58:05,server_7,902.26,1011.47
20:58:05,server_8,544.61,561.8
20:58:05,server_5,175.07,223.77
20:58:10,server_11,93.18,87.52
20:58:10,server_19,79.98,66.05
20:58:10,server_18,231.85,290.85
20:58:10,server_17,519.05,397.22
20:58:10,server_16,121.34,99.5
20:58:10,server_15,300.67,355.67
20:58:10,server_14,355.55,410.15
20:58:10,server_13,788.21,1019.86
20:58:10,server_12,467.6,662.91
20:58:10,server_20,1125.85,946.28
20:58:10,server_10,427.73,527.6
20:58:10,server_8,1255.37,1190.21
20:58:10,server_9,574.44,736.67
20:58:10,server_1,3096.48,2543.71
20:58:10,server_2,104.31,131.26
20:58:10,server_3,202.23,225.43
20:58:10,server_5,603.62,726.98
20:58:10,server_6,74.27,68.39
20:58:10,server_7,396.72,372.22
20:58:10,server_4,214.44,172.36
20:58:15,server_20,281.43,273.03
20:58:15,server_11,715.23,476.29
20:58:15,server_18,215.28,275.15
20:58:15,server_17,215.4,153.35
20:58:15,server_16,495.12,455.98
20:58:15,server_15,2354.67,2463.51
20:58:15,server_14,426.41,578.81
20:58:15,server_13,0.54,0.72
20:58:15,server_12,18539.92,20200.52
20:58:15,server_19,821.74,489.77
20:58:15,server_10,374.55,207.05
20:58:15,server_8,635.05,388.14
20:58:15,server_1,1523.14,1517.08
20:58:15,server_2,250.08,256.56
20:58:15,server_3,50.45,70.23
20:58:15,server_9,147.31,96.95
20:58:15,server_5,577.38,687.98
20:58:15,server_6,233.94,327.56
20:58:15,server_7,129.62,95.24
20:58:15,server_4,186.43,189.52
20:58:20,server_12,7434.93,8453.71
20:58:20,server_19,7902.08,8134.95
20:58:20,server_18,2080.95,2113.03
20:58:20,server_17,167.62,101.3
20:58:20,server_16,91.31,134.01
20:58:20,server_15,930.01,1342.75
20:58:20,server_14,822.93,419.96
20:58:20,server_13,841.76,1080.28
20:58:20,server_11,27.28,28.82
20:58:20,server_20,336.21,322.88
20:58:20,server_9,175.08,201.46
20:58:20,server_1,3049.11,3621.25
20:58:20,server_2,513.14,595.65
20:58:20,server_3,18000.28,19485.33
20:58:20,server_4,1571.3,1556.29
20:58:20,server_10,885.2,1089.68
20:58:20,server_6,992.27,717.32
20:58:20,server_7,13604.98,14305.91
20:58:20,server_8,17135.22,20417.98
20:58:20,server_5,6952.84,7426.24
20:58:25,server_11,924.52,790.19
20:58:25,server_19,124.63,133.95
20:58:25,server_18,832.92,1015.94
20:58:25,server_17,4500.81,5325.28
20:58:25,server_16,111.34,140.14
20:58:25,server_15,291.13,164.04
20:58:25,server_14,77.88,113.57
20:58:25,server_13,127.81,68.99
20:58:25,server_12,89.46,101.16
20:58:25,server_20,476.04,383.74
20:58:25,server_10,367.04,475.25
20:58:25,server_8,631.79,464.71
20:58:25,server_7,914.41,788.56
20:58:25,server_6,3735.42,3902.91
20:58:25,server_5,1027.36,1462.44
20:58:25,server_4,8651.32,6998.85
20:58:25,server_3,701.74,926.12
20:58:25,server_2,19200.65,20101.84
20:58:25,server_1,638.24,410.49
20:58:25,server_9,70.85,61.8
20:58:30,server_13,825.12,1024.28
20:58:30,server_14,939.35,842.27
20:58:30,server_15,522.25,490.95
20:58:30,server_12,471.59,459.31
20:58:30,server_17,1695.13,1730.03
20:58:30,server_18,733.26,453.94
20:58:30,server_19,3654.1,3185.26
20:58:30,server_16,167.16,101.68
20:58:30,server_11,803.23,1155.58
20:58:30,server_20,355.32,487.11
20:58:30,server_9,630.36,552.96
20:58:30,server_1,182.26,120.53
20:58:30,server_2,187.07,222.04
20:58:30,server_3,511.29,747.46
