ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
20:54:50,server_3,64.6,80.84,653.87,522.64,122.8
20:54:50,server_4,21.51,87.15,152.57,177.14,0.0
20:54:50,server_10,4.03,90.2,25.22,13.66,103.02
20:54:50,server_6,86.25,93.39,877.38,616.39,80.34
20:54:50,server_7,93.66,9.89,985.54,1158.28,128.96
20:54:50,server_8,32.79,39.12,323.67,276.83,0.0
20:54:55,server_20,43.85,68.67,4637.01,4266.03,1893.88
20:54:55,server_19,97.1,84.49,1018.86,721.84,124.25
20:54:55,server_18,23.15,26.45,273.35,288.48,57.83
20:54:55,server_17,11.49,80.66,160.46,133.7,5.19
20:54:55,server_16,50.52,45.13,2977.97,2465.36,593.43
20:54:55,server_15,95.73,5.45,993.32,1476.91,4.36
20:54:55,server_13,58.74,55.72,664.61,819.17,116.28
20:54:55,server_12,53.24,47.8,18391.57,21017.38,52.27
20:54:55,server_11,38.32,31.25,79.82,95.41,8915.24
20:54:55,server_14,11.8,93.32,108.04,63.92,23.68
20:54:55,server_9,82.06,24.97,879.59,758.38,0.0
20:54:55,server_10,90.5,88.4,964.92,1123.06,87.6
20:54:55,server_2,44.28,54.8,1238.33,1401.21,1123.2
20:54:55,server_3,40.42,34.48,113.95,114.43,9414.83
20:54:55,server_4,35.87,48.52,336.15,170.88,6.4
20:54:55,server_1,95.86,1.2,961.93,722.05,57.35
20:54:55,server_6,90.29,83.37,873.1,713.85,13.2
20:54:55,server_7,16.64,84.68,211.69,116.16,59.98
20:54:55,server_8,90.73,80.62,991.6,1440.62,17.22
20:54:55,server_5,52.15,52.34,569.87,343.27,73.81
20:55:00,server_12,38.77,39.77,300.73,232.6,80.98
20:55:00,server_20,44.97,57.23,443.94,334.9,12.23
20:55:00,server_19,55.73,66.95,618.24,846.9,88.86
20:55:00,server_18,53.94,43.72,12172.56,12576.93,124.43
20:55:00,server_17,86.92,3.1,793.92,745.04,104.78
20:55:00,server_16,40.89,46.65,367.39,500.25,57.08
20:55:00,server_15,81.8,15.18,751.17,1119.31,41.11
20:55:00,server_14,63.73,57.69,6086.56,6069.47,166.97
20:55:00,server_13,45.67,28.22,492.96,605.02,0.0
20:55:00,server_11,31.17,34.18,37.48,30.93,4068.78
20:55:00,server_3,86.35,3.87,886.62,608.27,18.18
20:55:00,server_9,42.53,53.76,539.61,805.37,76.8
20:55:00,server_10,68.86,75.79,663.23,983.13,52.84
20:55:00,server_2,83.16,17.16,853.27,668.9,64.43
20:55:00,server_4,20.96,22.81,224.36,135.98,37.61
20:55:00,server_1,59.93,52.74,612.35,809.21,31.18
20:55:00,server_6,82.86,5.23,815.88,752.0,50.01
20:55:00,server_7,99.44,17.74,1039.4,794.94,0.0
20:55:00,server_8,44.38,21.31,186.16,213.81,8456.47
20:55:00,server_5,60.69,54.11,541.83,363.8,85.26
20:55:05,server_12,12.96,92.96,124.9,130.99,0.0
20:55:05,server_20,51.01,54.71,460.34,232.79,69.44
20:55:05,server_19,20.52,14.25,246.12,189.23,0.0
20:55:05,server_18,68.57,32.59,9001.56,10673.39,81.12
20:55:05,server_17,31.0,32.19,136.43,160.71,7679.49
20:55:05,server_16,33.39,53.31,286.59,169.17,78.07
20:55:05,server_15,60.12,71.02,585.2,693.82,72.44
20:55:05,server_13,96.71,6.67,982.95,874.61,36.73
20:55:05,server_11,29.7,44.32,272.55,236.85,63.92
20:55:05,server_14,32.22,47.96,156.72,109.65,7640.31
20:55:05,server_9,46.48,55.49,405.18,252.93,0.0
20:55:05,server_2,92.4,21.62,909.87,1120.92,46.63
20:55:05,server_3,64.91,64.27,657.48,434.95,73.4
20:55:05,server_4,61.47,55.7,2576.36,2784.92,1362.71
20:55:05,server_5,96.07,29.22,939.47,595.87,0.0
20:55:05,server_1,85.15,94.39,764.87,799.42,57.49
20:55:05,server_10,60.76,54.82,5331.95,5037.08,64.61
20:55:05,server_7,65.64,70.93,633.46,755.62,61.09
20:55:05,server_8,43.87,39.15,75.29,107.04,7820.61
20:55:05,server_6,28.85,24.01,164.81,189.32,9058.87
20:55:10,server_12,66.23,42.27,10740.72,12856.95,91.81
20:55:10,server_19,45.27,56.55,396.52,340.3,92.57
20:55:10,server_18,49.29,49.23,3244.23,3203.57,979.51
20:55:10,server_17,98.39,19.99,1012.32,647.03,66.74
20:55:10,server_16,35.63,42.9,312.73,352.11,27.75
20:55:10,server_15,68.53,58.66,670.6,422.84,45.07
20:55:10,server_14,46.45,65.03,1453.26,1327.08,530.71
20:55:10,server_13,56.88,63.94,523.98,685.03,0.0
20:55:10,server_11,84.89,12.5,860.02,678.54,55.85
20:55:10,server_20,44.93,55.68,413.31,613.05,41.08
20:55:10,server_9,54.51,84.04,581.46,722.84,103.39
20:55:10,server_1,51.07,51.81,558.0,728.36,7.7
20:55:10,server_2,51.49,40.87,13018.46,15046.15,41.17
20:55:10,server_3,47.94,62.15,4647.14,3920.14,1143.92
20:55:10,server_4,56.02,47.54,521.86,579.45,92.83
20:55:10,server_10,93.07,84.01,982.46,889.07,95.76
20:55:10,server_6,35.25,43.78,334.5,407.86,43.1
20:55:10,server_7,98.36,83.95,968.68,544.26,96.76
20:55:10,server_8,32.23,37.32,164.38,184.88,4242.55
20:55:10,server_5,30.21,30.37,319.05,376.24,15.47
20:55:15,server_11,54.51,33.12,10138.33,10301.63,113.88
20:55:15,server_19,51.64,37.74,594.11,809.97,34.99
20:55:15,server_18,42.29,45.61,69.4,70.33,3546.76
20:55:15,server_17,85.47,91.55,861.85,738.92,167.57
20:55:15,server_16,26.98,28.31,223.26,240.65,29.3
20:55:15,server_15,87.46,93.07,892.85,1039.75,84.53
20:55:15,server_14,86.21,3.48,916.5,1284.5,26.8
20:55:15,server_13,32.49,36.19,356.35,444.97,96.24
20:55:15,server_12,94.27,86.83,908.67,685.48,102.09
20:55:15,server_20,96.88,90.33,953.07,505.6,73.99
20:55:15,server_10,27.09,47.91,328.55,294.52,110.37
20:55:15,server_8,63.12,67.93,670.1,654.83,34.09
20:55:15,server_7,56.66,55.07,2193.76,2181.75,1893.83
20:55:15,server_6,36.61,44.48,342.66,308.75,29.34
20:55:15,server_5,62.99,72.34,653.99,584.91,131.0
20:55:15,server_4,62.45,63.96,750.48,1012.81,82.96
20:55:15,server_3,48.47,70.84,490.62,717.26,32.19
20:55:15,server_2,68.51,52.81,7659.18,6159.16,171.2
20:55:15,server_1,49.94,53.48,434.06,355.44,109.96
20:55:15,server_9,91.0,2.39,938.39,1066.74,9.12
20:55:20,server_13,26.74,39.86,257.99,344.78,59.95
20:55:20,server_14,88.28,28.96,813.79,1131.66,50.33
20:55:20,server_15,10.34,87.05,90.89,73.41,20.43
20:55:20,server_16,14.76,89.12,83.0,67.07,69.43
20:55:20,server_20,67.63,51.97,16657.14,15253.29,136.66
20:55:20,server_18,23.06,25.65,311.9,325.49,2.12
20:55:20,server_19,30.79,38.7,250.85,252.8,32.14
20:55:20,server_12,67.93,42.81,6107.71,4948.64,107.65
20:55:20,server_17,21.21,95.26,289.31,193.34,57.23
20:55:20,server_11,68.68,58.29,18412.49,18747.53,90.72
20:55:20,server_4,30.28,38.97,380.69,341.63,0.0
20:55:20,server_9,31.45,35.65,379.77,324.05,0.0
20:55:20,server_10,37.05,33.28,93.38,109.54,8832.84
20:55:20,server_2,90.14,26.65,997.95,1254.17,84.22
20:55:20,server_3,48.14,55.82,449.59,565.88,24.36
20:55:20,server_1,48.21,30.57,32.96,38.16,8032.67
20:55:20,server_6,92.51,86.93,873.82,830.04,0.0
20:55:20,server_7,61.93,60.58,1079.97,914.86,1126.47
20:55:20,server_8,52.37,51.53,615.06,719.61,14.76
20:55:20,server_5,69.15,76.77,679.66,999.7,6.33
20:55:25,server_20,20.28,20.89,15.79,12.5,5598.72
20:55:25,server_19,46.54,59.65,420.64,246.54,116.56
20:55:25,server_18,68.7,69.76,643.47,935.79,66.76
20:55:25,server_17,0.12,90.22,1.61,0.81,91.73
20:55:25,server_16,29.06,27.88,99.58,50.31,8720.51
20:55:25,server_15,53.77,56.04,578.86,560.71,88.72
20:55:25,server_14,64.41,44.51,2233.23,2602.97,1582.78
20:55:25,server_12,70.9,54.29,14761.56,17043.13,109.2
20:55:25,server_11,35.88,45.68,159.97,84.31,4224.16
20:55:25,server_13,88.92,83.71,905.78,1103.6,47.57
20:55:25,server_9,98.33,27.61,923.34,725.61,64.62
20:55:25,server_10,54.15,76.08,499.13,394.4,83.57
20:55:25,server_2,89.64,82.16,983.09,1428.72,137.95
20:55:25,server_3,34.42,49.67,383.42,448.32,48.54
20:55:25,server_4,76.1,34.89,13656.69,15907.88,73.66
20:55:25,server_1,46.92,43.78,3242.6,3629.66,1588.33
20:55:25,server_6,52.93,44.4,9613.78,9288.34,139.07
20:55:25,server_7,40.51,45.03,4546.79,4260.16,1824.32
20:55:25,server_8,64.31,62.04,4160.22,4639.86,1901.06
20:55:25,server_5,24.84,96.59,181.96,152.52,39.48
20:55:30,server_12,58.38,56.52,14727.98,17535.13,106.09
20:55:30,server_20,33.54,23.19,382.71,329.28,61.08
20:55:30,server_19,28.97,31.92,385.39,471.01,61.89
20:55:30,server_18,58.56,44.38,580.27,716.83,113.37
20:55:30,server_17,25.42,36.2,270.0,175.04,6.65
20:55:30,server_16,92.76,82.42,946.65,1060.8,109.05
20:55:30,server_15,88.08,2.07,842.85,751.56,107.2
20:55:30,server_14,40.96,31.43,464.04,391.42,42.13
20:55:30,server_13,62.98,78.38,611.36,837.76,105.83
20:55:30,server_11,93.17,81.08,1015.92,936.61,135.3
20:55:30,server_3,57.5,65.78,632.13,813.46,63.52
20:55:30,server_9,52.02,64.66,376.09,347.79,33.22
20:55:30,server_8,41.15,74.22,366.56,194.46,65.35
20:55:30,server_7,48.12,62.99,449.21,347.98,66.09
20:55:30,server_6,95.28,94.82,979.38,518.13,73.97
20:55:30,server_5,21.47,45.88,70.82,67.29,5693.57
20:55:30,server_4,20.94,85.38,130.08,92.18,88.86
20:55:30,server_2,5.92,85.39,0.0,0.0,47.94
20:55:30,server_1,37.65,31.33,38.1,30.8,5460.44
20:55:30,server_10,62.02,48.57,16834.26,14254.8,134.79
20:55:35,server_15,61.39,35.61,9369.76,8727.1,50.15
20:55:35,server_14,94.68,9.64,1010.79,1314.43,70.77
20:55:35,server_16,73.22,32.34,5279.65,5209.24,111.24
20:55:35,server_17,11.14,94.13,52.98,43.74,0.0
20:55:35,server_3,93.49,89.16,957.62,1406.34,192.73
20:55:35,server_19,44.22,54.18,3944.2,3676.06,1670.71
20:55:35,server_13,58.49,57.87,520.34,494.48,98.23
20:55:35,server_20,65.15,72.33,662.13,876.82,21.51
20:55:35,server_18,54.64,60.48,1671.54,1703.3,1501.07
20:55:35,server_12,15.12,85.44,211.11,294.32,0.0
20:55:35,server_1,51.31,58.65,455.85,494.27,131.96
20:55:35,server_10,77.72,42.43,13047.19,13245.1,5.72
20:55:35,server_2,91.08,84.26,988.86,1373.5,53.24
20:55:35,server_4,68.41,70.51,749.91,1095.22,0.0
20:55:35,server_5,96.14,93.33,1005.69,1245.64,114.94
20:55:35,server_11,76.7,53.81,15626.89,12560.58,70.91
20:55:35,server_7,87.38,80.82,896.05,457.51,145.72
20:55:35,server_8,93.52,99.09,895.71,858.34,69.82
20:55:35,server_9,44.87,48.38,406.65,494.09,99.79
20:55:35,server_6,67.71,75.6,698.54,633.69,110.26
20:55:40,server_12,45.8,45.71,517.56,734.65,41.23
20:55:40,server_19,58.63,60.82,531.72,640.94,49.22
20:55:40,server_18,67.43,59.98,1471.76,1219.48,614.11
20:55:40,server_17,64.7,52.92,4226.81,4603.69,1933.47
20:55:40,server_16,88.45,81.72,899.89,899.07,122.76
20:55:40,server_15,29.37,34.46,191.91,99.03,8.85
20:55:40,server_14,27.88,27.65,188.18,248.31,80.47
20:55:40,server_13,67.47,38.01,11894.52,13262.85,130.4
20:55:40,server_20,50.66,59.69,4268.11,4754.76,1774.82
20:55:40,server_11,95.73,85.63,975.49,1095.13,104.59
20:55:40,server_9,20.89,27.53,141.71,168.3,0.0
20:55:40,server_8,48.5,31.72,19.92,18.01,6707.92
20:55:40,server_7,42.02,50.39,334.72,461.76,86.14
20:55:40,server_6,75.32,34.53,18471.4,16160.38,98.51
20:55:40,server_5,81.85,24.86,841.68,867.68,0.0
20:55:40,server_4,67.14,78.56,706.3,645.79,213.48
20:55:40,server_3,91.0,13.46,878.31,628.1,45.21
20:55:40,server_2,65.32,57.76,4931.79,4587.91,880.16
20:55:40,server_1,11.95,96.16,66.34,71.7,130.23
20:55:40,server_10,32.55,39.57,169.62,184.91,5175.98
20:55:45,server_12,26.88,27.97,308.78,237.36,113.19
20:55:45,server_13,24.88,94.54,293.07,389.87,43.14
20:55:45,server_14,90.67,12.98,993.23,1444.6,0.0
20:55:45,server_15,18.83,84.71,193.99,137.52,22.12
20:55:45,server_11,3.36,82.55,20.83,30.67,55.32
20:55:45,server_17,90.49,95.91,785.17,749.4,118.81
20:55:45,server_18,52.29,47.03,2316.56,2118.95,535.24
20:55:45,server_19,61.41,58.75,557.34,689.55,94.93
20:55:45,server_16,3.92,89.18,16.02,13.07,29.04
20:55:45,server_20,32.37,27.69,343.02,406.89,8.85
20:55:45,server_10,34.2,30.34,61.73,49.82,6001.23
20:55:45,server_8,17.47,95.44,99.79,135.9,51.65
20:55:45,server_7,77.9,36.4,7793.96,7619.8,49.68
20:55:45,server_6,23.03,25.68,256.05,260.55,0.0
20:55:45,server_5,25.97,35.39,346.41,332.47,5.89
20:55:45,server_4,35.85,31.2,397.23,343.89,34.78
20:55:45,server_3,51.13,58.4,19327.92,19997.39,189.75
20:55:45,server_2,55.11,46.97,484.36,322.26,118.21
20:55:45,server_1,17.46,89.47,275.75,412.31,64.47
20:55:45,server_9,82.36,19.2,860.06,653.35,32.18
20:55:50,server_13,43.06,30.0,464.45,450.85,20.36
20:55:50,server_14,46.82,49.29,0.19,0.21,8313.74
20:55:50,server_15,50.7,62.56,569.66,407.1,56.38
20:55:50,server_16,28.82,99.58,227.65,334.9,119.18
20:55:50,server_20,66.41,52.7,2434.28,2814.7,1119.75
20:55:50,server_18,88.39,84.72,799.51,537.68,90.16
20:55:50,server_19,51.16,31.97,19842.92,21556.34,75.68
20:55:50,server_12,31.93,40.42,321.35,212.9,9.39
20:55:50,server_17,52.0,55.1,536.49,445.24,0.0
20:55:50,server_11,69.93,53.55,10803.9,10486.8,69.57
20:55:50,server_10,85.14,98.8,796.01,822.42,81.28
20:55:50,server_9,21.4,94.86,243.16,169.38,16.67
20:55:50,server_2,89.32,8.58,912.33,640.1,88.1
20:55:50,server_3,11.04,91.04,58.93,33.88,51.85
20:55:50,server_4,30.16,35.99,274.98,340.28,12.21
20:55:50,server_1,85.07,92.45,841.87,527.87,143.73
20:55:50,server_6,21.55,31.82,224.25,174.75,0.0
20:55:50,server_7,29.02,39.39,238.47,179.0,108.88
20:55:50,server_8,67.86,57.73,19466.77,16027.09,24.58
20:55:50,server_5,86.61,95.21,914.07,1279.66,106.51
20:55:55,server_12,35.75,26.98,390.47,312.97,0.0
20:55:55,server_19,43.77,43.8,66.36,80.96,7905.71
20:55:55,server_18,27.82,36.06,280.03,388.04,0.0
20:55:55,server_17,45.7,48.58,487.83,592.5,9.4
20:55:55,server_16,38.75,44.38,372.6,413.74,69.16
20:55:55,server_15,35.47,52.2,373.1,231.94,68.48
20:55:55,server_14,93.78,98.61,969.97,1359.05,36.86
20:55:55,server_13,23.82,26.71,192.69,153.31,8919.97
20:55:55,server_11,40.26,49.95,429.28,478.59,41.35
20:55:55,server_20,60.11,42.05,2347.47,2216.5,975.25
20:55:55,server_9,94.66,86.41,928.57,884.94,80.68
20:55:55,server_1,95.7,9.76,940.08,615.85,37.27
20:55:55,server_2,23.83,18.95,105.31,107.7,37.62
20:55:55,server_3,22.0,30.02,144.33,183.59,23.04
20:55:55,server_4,68.61,46.35,4796.76,5461.84,1593.63
20:55:55,server_10,21.24,17.38,263.22,148.19,0.0
20:55:55,server_6,38.02,34.77,385.37,518.56,56.37
20:55:55,server_7,49.58,66.27,1873.87,1718.2,904.23
20:55:55,server_8,41.17,49.03,535.34,732.32,125.92
20:55:55,server_5,92.18,11.7,1008.39,924.61,44.78
20:56:00,server_12,57.47,49.23,8849.59,10222.14,6.0
20:56:00,server_19,49.56,27.22,40.57,43.99,8341.98
20:56:00,server_18,70.05,31.45,18181.29,15055.94,32.8
20:56:00,server_17,92.33,82.48,965.15,943.39,0.0
20:56:00,server_16,4.38,90.45,45.89,58.87,77.4
20:56:00,server_15,22.36,94.0,198.06,294.81,2.76
20:56:00,server_14,52.04,52.76,4030.06,3377.53,1173.51
20:56:00,server_13,28.92,44.27,118.1,175.56,6332.82
20:56:00,server_11,0.87,82.1,30.81,41.68,131.87
20:56:00,server_20,81.93,6.9,760.13,707.65,0.0
20:56:00,server_9,61.58,41.87,17696.78,16567.34,21.45
20:56:00,server_1,97.92,92.8,973.08,873.39,114.44
20:56:00,server_2,64.03,65.3,588.2,613.21,123.47
20:56:00,server_3,28.47,47.65,379.81,403.87,0.0
20:56:00,server_4,18.31,85.01,148.04,110.81,157.32
20:56:00,server_10,36.17,43.79,377.95,496.23,0.0
20:56:00,server_6,58.93,63.75,575.39,546.82,0.0
20:56:00,server_7,49.9,39.48,161.85,205.67,7211.26
20:56:00,server_8,88.31,82.97,848.14,553.71,26.01
20:56:00,server_5,48.78,25.22,18.37,21.34,6929.75
20:56:05,server_11,87.7,90.64,874.33,1174.52,63.5
20:56:05,server_19,17.13,80.82,295.76,210.22,51.12
20:56:05,server_18,99.54,87.15,1036.53,682.06,100.43
20:56:05,server_17,94.05,91.46,1000.36,1179.89,159.71
20:56:05,server_16,23.52,98.69,223.96,188.76,0.0
20:56:05,server_15,88.99,15.49,827.87,502.62,137.27
20:56:05,server_14,69.96,60.69,785.98,803.66,1.55
20:56:05,server_13,89.59,92.51,896.44,1070.86,132.26
20:56:05,server_12,96.26,81.53,945.41,779.78,80.23
20:56:05,server_20,66.6,48.18,1686.64,1854.23,968.94
20:56:05,server_10,32.65,32.27,12.72,9.68,6228.37
20:56:05,server_8,87.64,86.45,858.64,811.52,82.2
20:56:05,server_7,28.36,41.01,257.02,138.49,0.0
20:56:05,server_6,63.55,63.3,648.88,870.55,0.0
20:56:05,server_5,38.97,51.86,350.39,482.5,0.0
20:56:05,server_4,60.39,40.4,1133.08,1093.98,1617.99
20:56:05,server_3,22.86,83.32,181.36,194.82,43.71
20:56:05,server_2,98.53,22.12,1013.97,1486.8,118.32
20:56:05,server_1,13.75,93.51,112.36,113.87,53.23
20:56:05,server_9,99.26,7.2,946.64,477.44,94.95
20:56:10,server_13,76.32,38.78,12667.31,11378.14,146.72
20:56:10,server_14,59.95,69.11,2085.19,2359.55,1348.05
20:56:10,server_15,60.54,54.78,593.94,695.82,92.25
20:56:10,server_12,44.78,50.96,508.29,351.34,55.27
20:56:10,server_17,45.94,51.35,2952.65,2597.15,1507.41
20:56:10,server_18,65.37,61.09,3912.12,3516.94,1301.89
20:56:10,server_19,62.8,45.81,3456.63,4008.72,1400.64
20:56:10,server_16,53.95,68.85,580.89,851.11,56.19
20:56:10,server_11,78.91,35.69,12442.07,14394.18,35.13
20:56:10,server_20,44.82,57.12,542.19,478.85,68.39
20:56:10,server_9,55.93,51.52,8837.62,9040.05,159.25
20:56:10,server_1,36.94,35.35,404.96,541.46,102.99
20:56:10,server_2,41.16,35.61,144.73,169.81,8251.08
20:56:10,server_3,42.64,49.94,426.26,602.35,93.11
20:56:10,server_4,45.74,66.94,4461.16,3663.36,1155.51
20:56:10,server_10,33.17,33.42,406.06,360.84,7.74
20:56:10,server_6,41.75,58.87,4178.35,4704.27,1637.37
20:56:10,server_7,88.64,85.97,877.39,863.32,123.94
20:56:10,server_8,26.82,25.2,272.44,238.59,45.58
20:56:10,server_5,67.68,84.09,801.31,805.67,35.07
20:56:15,server_19,33.62,25.16,423.24,553.2,0.0
20:56:15,server_18,37.17,49.34,390.01,275.98,52.22
20:56:15,server_17,91.4,3.94,849.91,1251.27,112.08
20:56:15,server_16,66.59,80.31,545.94,298.61,111.99
20:56:15,server_15,53.88,50.79,14957.15,15971.89,143.59
20:56:15,server_14,61.23,69.85,670.68,705.35,73.07
20:56:15,server_13,89.12,19.4,910.3,1354.41,44.38
20:56:15,server_12,36.03,35.16,375.01,330.43,0.0
20:56:15,server_11,57.64,57.99,8137.48,6685.09,147.61
20:56:15,server_20,92.37,93.03,1015.57,1217.55,111.15
20:56:15,server_9,29.15,38.7,246.38,326.4,101.14
20:56:15,server_1,68.48,43.16,1304.04,1367.75,1124.28
20:56:15,server_2,4.45,85.95,0.0,0.0,50.38
20:56:15,server_3,59.91,54.53,6946.62,5980.26,172.96
20:56:15,server_4,75.27,56.77,7343.5,7741.19,45.4
20:56:15,server_10,63.43,54.97,15144.85,15212.62,36.84
20:56:15,server_6,54.35,60.22,612.04,857.93,110.88
20:56:15,server_7,58.06,56.11,571.49,812.1,84.44
20:56:15,server_8,73.12,46.84,16819.25,14854.11,196.69
20:56:15,server_5,26.11,24.11,310.31,409.56,0.0
20:56:20,server_11,46.57,55.74,451.1,503.54,53.08
20:56:20,server_19,26.87,38.05,246.13,157.69,109.21
20:56:20,server_18,21.23,99.2,238.05,213.91,92.25
20:56:20,server_17,39.71,36.33,482.5,447.27,53.19
20:56:20,server_16,69.94,57.53,3997.38,4642.37,606.28
20:56:20,server_15,25.15,39.17,231.04,314.5,8.08
20:56:20,server_14,70.06,31.96,19927.91,19258.45,47.38
20:56:20,server_13,37.85,39.72,179.95,145.22,5256.06
20:56:20,server_12,95.62,15.71,863.04,503.01,130.84
20:56:20,server_20,94.34,21.07,912.47,667.06,19.46
20:56:20,server_10,60.63,55.07,1228.79,1319.21,942.24
20:56:20,server_8,12.44,94.51,133.69,189.91,72.26
20:56:20,server_9,99.2,90.19,927.58,690.35,11.18
20:56:20,server_1,1.13,95.71,4.57,2.48,50.58
20:56:20,server_2,68.84,77.58,617.16,496.35,41.08
20:56:20,server_3,51.68,33.31,519.48,382.32,0.0
20:56:20,server_5,15.18,89.03,75.01,44.02,46.85
20:56:20,server_6,67.24,71.72,682.75,988.06,120.17
20:56:20,server_7,64.81,85.33,614.21,337.51,67.69
20:56:20,server_4,21.44,12.73,194.43,174.55,0.0
20:56:25,server_20,36.0,47.1,307.92,431.03,75.07
20:56:25,server_11,48.35,28.09,62.82,41.97,4052.87
20:56:25,server_18,2.19,88.97,66.06,41.0,1.35
20:56:25,server_17,70.52,47.14,9540.05,8614.52,146.94
20:56:25,server_16,23.09,37.85,45.43,65.4,7338.27
20:56:25,server_15,47.29,31.09,20.99,22.89,4645.26
20:56:25,server_14,68.13,57.52,693.68,996.84,93.6
20:56:25,server_13,38.85,33.25,412.78,236.81,0.0
20:56:25,server_12,68.74,78.95,501.86,259.0,127.79
20:56:25,server_19,29.7,41.07,168.72,150.68,8684.5
20:56:25,server_10,74.69,59.76,19495.29,18190.36,84.35
20:56:25,server_8,98.96,84.78,1002.18,1152.36,133.76
20:56:25,server_1,61.12,74.72,594.26,450.34,61.59
20:56:25,server_2,66.0,82.24,687.34,611.37,47.1
20:56:25,server_3,67.36,54.72,15278.9,12978.22,46.34
20:56:25,server_9,89.29,85.99,886.59,740.59,142.54
20:56:25,server_5,46.53,41.94,572.91,783.24,12.11
20:56:25,server_6,25.52,25.93,273.24,221.07,0.0
20:56:25,server_7,32.92,37.96,282.98,206.77,99.3
20:56:25,server_4,26.26,53.4,311.08,256.52,30.88
20:56:30,server_12,45.94,38.05,143.47,72.22,8871.66
20:56:30,server_19,81.31,17.47,772.75,717.22,0.0
20:56:30,server_18,21.39,17.36,108.38,70.34,81.43
20:56:30,server_17,42.32,31.4,42.97,44.93,6395.15
20:56:30,server_16,90.89,25.84,876.43,598.16,0.0
20:56:30,server_15,51.36,70.53,493.48,367.1,73.55
20:56:30,server_14,26.06,43.75,254.78,251.23,54.31
20:56:30,server_13,91.97,99.25,934.42,1057.07,137.31
20:56:30,server_11,97.28,16.86,953.7,774.2,44.88
20:56:30,server_20,36.74,21.99,127.98,132.26,3140.56
20:56:30,server_9,48.57,49.01,593.53,539.51,38.68
20:56:30,server_1,49.78,42.47,455.47,643.56,0.0
20:56:30,server_2,28.71,47.91,285.16,282.72,58.42
20:56:30,server_3,43.51,49.73,465.27,560.44,22.54
20:56:30,server_4,94.13,99.55,987.92,1229.82,119.24
20:56:30,server_10,97.4,19.3,962.77,769.73,57.61
20:56:30,server_6,68.94,47.72,2470.78,2505.41,1230.37
20:56:30,server_7,54.67,42.61,3437.65,3764.56,1853.58
20:56:30,server_8,54.65,43.96,18260.02,15818.89,0.43
20:56:30,server_5,98.72,21.41,974.98,1150.47,34.75
20:56:35,server_11,92.59,81.78,830.77,965.21,69.77
20:56:35,server_19,65.99,84.36,688.27,827.99,106.78
20:56:35,server_18,22.86,11.82,232.1,195.44,102.45
20:56:35,server_17,55.59,61.72,518.06,549.65,117.04
20:56:35,server_16,62.81,40.73,7823.56,7057.86,11.43
20:56:35,server_15,92.34,85.84,961.59,1332.89,133.87
20:56:35,server_14,58.7,67.72,690.44,707.48,73.25
20:56:35,server_13,76.18,33.47,17429.75,15533.33,53.86
20:56:35,server_12,27.33,48.12,330.27,380.44,31.05
20:56:35,server_20,7.1,99.26,135.15,154.3,46.45
20:56:35,server_10,52.87,54.15,518.48,486.99,29.22
20:56:35,server_8,50.42,59.11,10287.69,8319.31,94.48
20:56:35,server_7,9.3,82.68,82.32,98.69,8.94
20:56:35,server_6,83.77,4.94,860.13,627.56,70.15
20:56:35,server_5,31.21,46.58,293.38,344.96,84.66
20:56:35,server_4,53.92,77.48,610.19,513.03,25.28
20:56:35,server_3,38.24,29.72,18.81,25.39,8648.56
20:56:35,server_2,48.01,51.48,551.39,438.13,57.34
20:56:35,server_1,41.98,53.6,323.36,472.23,40.71
20:56:35,server_9,95.06,2.53,989.95,1404.7,36.09
20:56:40,server_13,78.67,45.15,8362.0,9143.0,190.03
20:56:40,server_14,87.82,91.1,822.6,662.14,46.83
20:56:40,server_16,96.05,92.42,954.04,1096.64,156.88
20:56:40,server_12,87.34,28.95,930.61,1032.01,0.0
20:56:40,server_18,62.16,56.57,600.33,500.51,16.82
20:56:40,server_19,78.38,46.25,17689.46,16338.9,173.13
20:56:40,server_20,52.41,61.85,467.5,256.28,35.6
